,GROUP,CATEGORY,BUDGET >5 MLN,BUDGET MLN,DATE START PLAN,DATE END PLAN,DURATION PLAN,DURATION >30,COMPLIANCE STRATEGY,AUTHORIZATION,FINISH FACT,REQUIREMENTS LAW,PM NAME,SPONSOR NAME,DAYS
1219,OB,USUAL,0,1.32,2015-07-26,2016-03-22,7,0,1,1,1,0,William T.,Jerry H.,240
1220,MM,USUAL,0,3.08,2015-08-06,2016-07-06,11,0,1,1,1,0,William T.,Chris K.,335
1221,РP,STRAT,0,1.01,2016-04-10,2017-07-23,15,0,0,1,1,0,Charlie S.,Jerry H.,469
1222,OB,USUAL,0,1.23,2015-06-11,2016-07-04,12,0,1,1,0,0,Ethan K.,Jerry H.,389
1223,SР,USUAL,0,1.01,2015-09-04,2016-08-23,11,0,1,1,1,0,Noah O.,Dave P.,354
1224,РP,USUAL,0,1.98,2015-06-13,2020-06-27,60,1,1,0,1,0,Ethan K.,Dave P.,1841
1225,MM,USUAL,0,1.21,2015-01-13,2015-06-06,4,0,0,1,1,0,Heidi P.,Jerry H.,144
1226,РP,USUAL,0,1.33,2015-02-24,2021-04-25,73,1,1,1,1,0,Chloe L.,Fred В.,2252
1227,OB,STRAT,0,1.05,2014-07-24,2016-04-11,20,0,0,1,1,0,Bethany S.,Dave P.,627
1228,MM,USUAL,0,1.28,2015-05-17,2016-03-02,9,0,1,1,1,0,Isabelle U.,Michael J.,290
1229,РP,USUAL,0,1.01,2015-10-18,2022-03-19,77,1,1,1,0,0,Chloe L.,Martin S.,2344
1230,MM,USUAL,0,1.07,2015-06-23,2016-10-12,15,0,0,1,1,0,Ethan K.,Chris K.,477
1231,РP,STRAT,0,1.56,2015-06-21,2015-12-14,5,0,1,1,1,0,William T.,Brad P.,176
1232,MM,STRAT,0,1.01,2019-09-25,2021-05-21,19,0,0,1,1,0,Freya P.,Michael J.,604
1233,РP,USUAL,0,1.2,2014-07-02,2016-06-23,23,0,1,1,0,0,Phoebe F.,Brad P.,722
1234,РP,USUAL,0,1.22,2021-11-19,2023-02-10,14,0,0,1,1,0,William T.,Jerry H.,448
1235,KR,USUAL,0,1.25,2014-07-30,2016-04-11,20,0,1,1,1,0,Paige H.,Martin S.,621
1236,РP,USUAL,0,1.01,2015-08-17,2021-02-06,65,1,1,1,1,0,William T.,Jerry H.,2000
1237,MM,USUAL,0,1.01,2016-12-18,2017-11-01,10,0,1,1,0,0,Chloe L.,Jerry H.,318
1238,UP,USUAL,0,1.01,2016-01-27,2017-03-15,13,0,1,1,1,0,Ethan K.,Dave P.,413
1239,SР,STRAT,0,1.25,2015-03-29,2015-12-18,8,0,1,1,0,0,Maryam E.,Martin S.,264
1240,РP,USUAL,0,1.26,2015-09-12,2016-06-08,8,0,0,1,1,0,William T.,Jerry H.,270
1241,OB,USUAL,0,1.34,2015-07-06,2016-03-23,8,0,1,1,0,0,William T.,Dave P.,261
1242,РP,USUAL,0,1.26,2016-04-03,2017-08-06,16,0,1,1,1,0,George H.,Chris K.,490
1243,РP,STRAT,0,1.23,2015-05-12,2015-09-15,4,0,1,1,1,0,William T.,Jerry H.,126
1244,MM,USUAL,0,2.25,2015-03-05,2017-02-17,23,0,1,1,1,0,Bethany S.,Jerry H.,715
1245,OB,USUAL,0,1.09,2014-06-22,2015-08-22,13,0,0,1,1,0,Paige H.,Jerry H.,426
1246,SР,USUAL,0,4.06,2015-02-17,2015-07-22,5,0,1,1,1,0,Joseph N.,Chris K.,155
1247,FI,STRAT,0,1.23,2014-09-17,2015-02-08,4,0,1,1,1,0,William T.,Jerry H.,144
1248,MM,USUAL,0,1.09,2017-05-20,2018-09-02,15,0,1,1,1,0,William T.,Brad P.,470
1249,MM,STRAT,0,3.42,2014-07-19,2015-04-09,8,0,0,1,1,0,Paige H.,Jerry H.,264
1250,UB,STRAT,0,1.53,2015-10-17,2016-03-21,5,0,1,1,0,0,Harry D.,Chris K.,156
1251,MM,USUAL,0,1.17,2015-02-23,2015-09-23,6,0,1,1,1,0,Phoebe F.,Michael J.,212
1252,РP,USUAL,0,1.66,2015-01-29,2016-02-12,12,0,1,1,1,0,Joshua I.,Martin S.,379
1253,РP,USUAL,0,1.54,2015-08-13,2019-03-27,43,1,1,1,1,0,Jack V.,Martin S.,1322
1254,UP,STRAT,0,1.01,2015-08-16,2019-05-21,45,1,0,1,0,0,Phoebe F.,Dave P.,1374
1255,РP,USUAL,0,1.18,2014-09-22,2015-08-19,10,0,1,1,0,0,Jack V.,Bill E.,331
1256,РP,USUAL,0,1.14,2014-12-22,2015-05-20,4,0,1,1,1,0,William T.,Dave P.,149
1257,MM,USUAL,0,1.01,2017-05-20,2018-02-27,9,0,0,1,1,0,Phoebe F.,Martin S.,283
1258,РP,USUAL,0,1.01,2014-11-30,2018-09-17,45,1,1,1,0,0,Jack V.,Dave P.,1387
1259,KR,USUAL,0,1.55,2015-09-08,2017-04-09,19,0,1,1,1,0,Maryam E.,Bill E.,579
1260,РP,USUAL,0,3.74,2015-08-24,2016-07-29,11,0,1,1,1,0,Chloe L.,Fred В.,340
1261,MM,USUAL,0,3.01,2015-07-27,2016-06-01,10,0,1,0,1,0,Jacob G.,Dave P.,310
1262,РP,STRAT,0,1.03,2014-11-24,2016-04-04,16,0,1,1,0,0,Noah O.,Martin S.,497
1263,РP,USUAL,0,2.3,2015-05-15,2016-10-27,17,0,1,1,0,0,Phoebe F.,Martin S.,531
1264,РP,USUAL,1,10.89,2014-01-13,2015-03-25,14,0,0,1,1,0,William T.,Martin S.,436
1265,UP,USUAL,0,1.48,2015-12-08,2017-08-07,19,0,1,1,1,0,Oscar E.,Martin S.,608
1266,MM,USUAL,0,1.13,2015-02-09,2016-07-09,16,0,1,1,1,0,George H.,Jerry H.,516
1267,FI,USUAL,0,1.01,2015-08-17,2016-01-12,4,0,0,1,1,0,Jacob G.,Martin S.,148
1268,MM,STRAT,0,1.34,2014-11-09,2017-01-19,26,0,0,1,0,0,Joseph N.,Chris K.,802
1269,MM,STRAT,1,10.56,2015-06-12,2015-08-29,2,0,0,1,0,0,Isabelle U.,Martin S.,78
1270,OB,USUAL,0,1.01,2016-05-27,2017-07-06,13,0,1,1,1,0,George H.,Chris K.,405
1271,РP,STRAT,0,1.29,2014-06-12,2015-08-24,14,0,1,1,1,0,Alfie R.,Chris K.,438
1272,РP,USUAL,0,1.92,2014-11-21,2015-03-12,3,0,1,1,1,0,Freya P.,Dave P.,111
1273,РP,USUAL,0,1.06,2015-04-08,2016-09-27,17,0,1,0,1,0,William T.,Jerry H.,538
1274,MM,USUAL,0,1.74,2017-05-26,2018-05-02,11,0,1,1,1,0,Oscar E.,Martin S.,341
1275,OB,STRAT,0,1.12,2015-07-29,2017-03-09,19,0,1,1,1,0,George H.,Bill E.,589
1276,FI,USUAL,0,1.01,2015-07-30,2017-01-28,18,0,1,1,1,0,Isabelle U.,Dave P.,548
1277,РP,STRAT,0,1.35,2014-11-09,2016-04-04,16,0,1,1,1,0,Ethan K.,Dave P.,512
1278,РP,USUAL,0,1.34,2015-05-01,2016-07-22,14,0,1,0,0,0,James D.,Dave P.,448
1279,OB,USUAL,0,1.9,2015-06-17,2016-09-30,15,0,1,1,0,0,Alice D.,Dave P.,471
1280,SР,USUAL,0,3.06,2015-02-23,2015-12-06,9,0,0,1,1,0,George H.,Jerry H.,286
1281,РP,STRAT,0,1.55,2015-03-21,2016-01-04,9,0,0,0,0,0,Oscar E.,Fred В.,289
1282,РP,USUAL,0,1.23,2015-10-21,2016-04-12,5,0,0,1,1,0,Oscar E.,Dave P.,174
1283,MM,USUAL,0,1.01,2018-02-16,2019-04-19,14,0,1,1,1,0,Heidi P.,Jerry H.,427
1284,OB,USUAL,0,1.72,2015-06-03,2018-11-07,41,1,1,1,1,0,Oscar E.,Dave P.,1253
1285,OB,USUAL,0,1.26,2017-08-02,2018-10-24,14,0,0,1,0,0,Jacob G.,Martin S.,448
1286,MM,STRAT,0,2.03,2015-09-06,2016-10-23,13,0,0,1,1,0,Scarlett Y.,Chris K.,413
1287,OB,STRAT,0,1.08,2018-11-15,2020-01-13,13,0,1,1,1,0,William T.,Dave P.,424
1288,РP,USUAL,0,1.01,2017-07-16,2018-01-09,5,0,0,0,0,0,Jacob G.,Dave P.,177
1289,РP,USUAL,0,1.19,2017-10-26,2019-04-26,17,0,1,1,1,0,William T.,Jerry H.,547
1290,РP,USUAL,0,1.09,2016-09-19,2016-12-06,2,0,1,0,1,0,William T.,Fred В.,78
1291,MM,USUAL,0,2.63,2014-09-11,2015-11-24,14,0,1,0,1,0,Noah O.,Martin S.,439
1292,MM,USUAL,0,1.63,2016-02-10,2016-11-26,9,0,0,1,1,0,William T.,Dave P.,290
1293,РP,USUAL,0,1.5,2015-08-31,2016-12-17,15,0,1,1,0,0,Samuel.J.,Fred В.,474
1294,РP,USUAL,0,1.15,2015-02-14,2016-09-04,18,0,1,1,1,0,Phoebe F.,Martin S.,568
1295,SР,USUAL,0,1.38,2015-04-28,2019-11-06,54,1,0,1,1,0,Joshua I.,Chris K.,1653
1296,OB,USUAL,0,1.9,2016-03-01,2016-12-27,9,0,1,1,1,0,Freya P.,Dave P.,301
1297,РP,USUAL,0,3.09,2014-03-30,2015-04-14,12,0,1,1,1,0,Joseph N.,Dave P.,380
1298,MM,USUAL,0,1.01,2015-07-19,2019-08-16,48,1,0,1,0,0,Charlie S.,Dave P.,1489
1299,MM,USUAL,0,1.01,2014-03-19,2015-07-12,15,0,0,0,1,0,Freya P.,Dave P.,480
1300,РP,USUAL,0,1.72,2015-04-24,2016-07-31,15,0,1,1,1,0,Bethany S.,Jerry H.,464
1301,SР,USUAL,0,4.6,2017-07-02,2020-05-21,34,1,1,1,1,0,Heidi P.,Fred В.,1054
1302,SР,USUAL,0,1.42,2015-09-01,2016-10-05,13,0,1,1,1,0,Samuel.J.,Dave P.,400
1303,OB,STRAT,0,1.56,2015-05-29,2016-07-01,13,0,0,1,1,0,William T.,Chris K.,399
1304,MM,STRAT,0,2.24,2016-10-05,2017-12-04,13,0,1,1,1,0,Harry D.,Dave P.,425
1305,UP,USUAL,0,1.01,2015-06-07,2016-07-22,13,0,1,1,1,0,William T.,Martin S.,411
1306,MM,STRAT,0,1.01,2015-05-01,2015-09-12,4,0,1,1,0,0,Bethany S.,Jerry H.,134
1307,РP,USUAL,0,3.09,2014-07-26,2016-01-22,17,0,1,1,1,0,Jack V.,Dave P.,545
1308,FI,USUAL,0,1.18,2020-07-24,2021-08-18,12,0,1,1,1,0,Charlie S.,Jerry H.,390
1309,MM,STRAT,0,1.01,2015-08-06,2016-03-27,7,0,1,1,1,0,Alfie R.,Dave P.,234
1310,РP,USUAL,0,1.15,2015-01-27,2016-10-04,20,0,1,1,0,0,Jacob G.,Chris K.,616
1311,MM,USUAL,0,1.02,2014-06-11,2017-08-05,37,1,1,1,1,0,William T.,Martin S.,1151
1312,KR,USUAL,0,1.47,2014-10-06,2014-12-16,2,0,0,1,1,0,Alice D.,Michael J.,71
1313,РP,USUAL,0,3.88,2015-07-17,2015-09-26,2,0,0,1,1,0,Oscar E.,Jerry H.,71
1314,OB,USUAL,0,1.68,2014-04-23,2016-03-09,22,0,1,1,0,0,Oscar E.,Fred В.,686
1315,MM,STRAT,0,2.1,2016-09-14,2017-03-03,5,0,0,1,1,0,Samuel.J.,Chris K.,170
1316,KR,STRAT,0,1.04,2015-09-21,2016-02-11,4,0,1,1,1,0,Heidi P.,Jerry H.,143
1317,РP,USUAL,0,1.36,2015-02-10,2015-05-31,3,0,0,1,1,0,Oscar E.,Bill E.,110
1318,UB,STRAT,0,1.08,2015-12-04,2017-03-21,15,0,1,1,1,0,Jacob G.,Chris K.,473
1319,UB,USUAL,0,2.69,2016-07-16,2017-05-19,10,0,1,1,1,0,Charlie S.,Fred В.,307
1320,MM,STRAT,0,1.01,2015-08-31,2016-01-09,4,0,1,1,1,0,Ethan K.,Jerry H.,131
1321,РP,USUAL,0,4.15,2014-10-10,2015-11-22,13,0,0,1,1,0,William T.,Jerry H.,408
1322,MM,USUAL,0,1.31,2021-04-26,2022-03-24,10,0,1,1,1,0,Jacob G.,Dave P.,332
1323,SР,USUAL,0,1.28,2015-04-11,2015-06-21,2,0,1,1,1,0,Ethan K.,Fred В.,71
1324,FI,USUAL,0,2.26,2020-03-20,2022-02-12,22,0,1,1,1,0,Oscar E.,Fred В.,694
1325,MM,USUAL,0,2.07,2015-03-11,2016-05-11,14,0,1,1,1,0,Alfie R.,Jerry H.,427
1326,MM,USUAL,0,2.86,2014-03-08,2014-05-18,2,0,1,1,1,0,Charlie S.,Dave P.,71
1327,UP,USUAL,0,1.09,2015-12-25,2016-12-08,11,0,1,0,1,0,Joseph N.,Jerry H.,349
1328,MM,USUAL,0,3.52,2014-06-06,2016-03-25,21,0,1,1,1,0,Jacob G.,Jerry H.,658
1329,MM,STRAT,0,1.04,2017-12-03,2018-09-01,8,0,1,1,1,0,Chloe L.,Chris K.,272
1330,OB,STRAT,0,3.05,2015-06-06,2018-11-24,41,1,1,1,1,0,William T.,Martin S.,1267
1331,FI,STRAT,0,1.01,2015-04-04,2020-03-17,59,1,0,1,1,0,William T.,Dave P.,1809
1332,UB,USUAL,0,1.23,2015-10-06,2016-10-25,12,0,1,1,1,0,Noah O.,Kevin М.,385
1333,SР,USUAL,0,1.01,2015-07-24,2016-02-16,6,0,1,1,1,0,Paige H.,Dave P.,207
1334,OB,USUAL,0,2.18,2015-09-18,2016-03-30,6,0,1,1,1,0,Thomas M.,Martin S.,194
1335,РP,USUAL,0,1.01,2015-08-20,2016-04-30,8,0,0,1,1,0,Oscar E.,Jerry H.,254
1336,MM,USUAL,0,1.2,2015-04-01,2017-05-25,25,0,0,1,1,0,James D.,Fred В.,785
1337,OB,STRAT,0,1.54,2015-07-10,2016-10-03,14,0,0,1,0,0,Freya P.,Dave P.,451
1338,MM,STRAT,0,1.35,2015-12-25,2016-03-05,2,0,1,1,1,0,Ellie E.,Michael J.,71
1339,MM,USUAL,0,2.27,2016-07-30,2017-04-07,8,0,0,1,1,0,Bethany S.,Martin S.,251
1340,РP,USUAL,0,1.01,2015-05-25,2017-01-29,20,0,1,1,1,0,Charlie S.,Jerry H.,615
1341,РP,USUAL,0,1.15,2015-10-18,2016-04-21,6,0,0,1,0,0,Alice D.,Martin S.,186
1342,UB,USUAL,0,1.32,2014-02-21,2019-04-05,61,1,1,1,1,0,William T.,Fred В.,1869
1343,MM,USUAL,0,2.46,2014-04-30,2015-09-26,16,0,0,1,1,0,Oscar E.,Dave P.,514
1344,MM,USUAL,0,1.86,2016-04-15,2017-07-23,15,0,1,1,1,0,Bethany S.,Michael J.,464
1345,FI,USUAL,0,1.01,2016-07-16,2017-08-11,12,0,1,1,1,0,Oscar E.,Jerry H.,391
1346,MM,USUAL,0,1.59,2020-12-26,2021-10-20,9,0,1,1,1,0,Jacob G.,Dave P.,298
1347,РP,USUAL,0,1.08,2014-09-02,2016-02-26,17,0,1,0,1,0,William T.,Chris K.,542
1348,FI,USUAL,0,2.29,2015-09-16,2016-02-28,5,0,1,1,1,0,Oscar E.,Jerry H.,165
1349,KR,USUAL,0,1.55,2015-10-12,2017-05-06,18,0,0,1,0,0,William T.,Jerry H.,572
1350,РP,STRAT,0,1.01,2014-06-27,2015-07-21,12,0,0,1,1,0,William T.,Brad P.,389
1351,OB,STRAT,0,1.2,2015-01-30,2017-07-15,29,0,1,1,1,0,William T.,Michael J.,897
1352,MM,STRAT,0,2.77,2016-03-02,2016-10-12,7,0,1,1,1,0,Freya P.,Jerry H.,224
1353,РP,STRAT,0,2.88,2015-01-28,2016-03-08,13,0,0,1,0,0,Phoebe F.,Brad P.,405
1354,MM,USUAL,0,1.7,2015-12-06,2019-02-10,38,1,1,1,0,0,Alice D.,Martin S.,1162
1355,РP,USUAL,0,1.62,2014-12-27,2015-04-07,3,0,0,1,1,0,Alfie R.,Michael J.,101
1356,OB,USUAL,0,1.01,2016-11-13,2018-08-02,20,0,0,1,0,0,Bethany S.,Jerry H.,627
1357,UP,USUAL,0,1.47,2015-08-01,2016-07-10,11,0,1,1,1,0,Alfie R.,Martin S.,344
1358,MM,USUAL,0,1.14,2015-04-15,2016-03-14,10,0,1,1,1,0,Chloe L.,Dave P.,334
1359,MM,USUAL,0,4.4,2014-09-12,2015-04-18,7,0,0,1,1,0,Heidi P.,Martin S.,218
1360,MM,USUAL,0,1.48,2015-05-06,2016-09-24,16,0,1,1,1,0,Joseph N.,Dave P.,507
1361,MM,USUAL,0,1.01,2014-04-05,2016-03-15,23,0,1,0,0,0,Ellie E.,Chris K.,710
1362,FI,USUAL,0,1.01,2015-08-26,2019-04-19,43,1,1,1,1,0,William T.,Jerry H.,1332
1363,РP,STRAT,0,1.01,2015-09-04,2016-04-18,7,0,1,1,1,0,James D.,Jerry H.,227
1364,OB,USUAL,0,1.63,2015-06-27,2016-03-19,8,0,1,1,1,0,Noah O.,Jerry H.,266
1365,UB,USUAL,0,2.7,2015-07-24,2016-04-26,9,0,1,1,1,0,Joseph N.,Dave P.,277
1366,UB,USUAL,0,1.24,2014-09-30,2015-11-28,13,0,1,1,1,0,Chloe L.,Dave P.,424
1367,РP,USUAL,0,1.01,2017-10-03,2019-01-19,15,0,1,1,0,0,Jacob G.,Jerry H.,473
1368,OB,STRAT,0,1.52,2015-10-06,2016-09-16,11,0,1,1,1,0,William T.,Jerry H.,346
1369,UP,USUAL,0,1.14,2016-04-27,2017-07-07,14,0,1,1,1,0,Joshua I.,Fred В.,436
1370,РP,USUAL,0,4.74,2014-08-17,2017-07-08,34,1,1,1,0,0,George H.,Jerry H.,1056
1371,UP,USUAL,0,1.01,2015-10-15,2016-04-12,5,0,0,1,0,0,Oscar E.,Jerry H.,180
1372,OB,USUAL,0,3.26,2014-08-27,2016-04-29,20,0,0,1,1,0,William T.,Fred В.,611
1373,MM,USUAL,0,1.27,2015-07-15,2017-10-31,27,0,1,1,1,0,Thomas M.,Jerry H.,839
1374,РP,USUAL,0,1.19,2015-03-12,2016-08-01,16,0,0,1,1,0,Chloe L.,Michael J.,508
1375,MM,USUAL,0,1.06,2015-05-10,2016-03-05,9,0,1,1,0,0,William T.,Jerry H.,300
1376,MM,USUAL,0,1.81,2014-07-28,2015-01-24,5,0,1,1,1,0,William T.,Fred В.,180
1377,РP,USUAL,0,1.15,2015-09-07,2017-03-16,18,0,1,1,1,0,Phoebe F.,Dave P.,556
1378,РP,USUAL,0,3.15,2017-06-13,2018-03-04,8,0,0,0,1,0,Ethan K.,Dave P.,264
1379,SР,USUAL,0,1.33,2014-07-12,2015-07-23,12,0,1,1,1,0,Maryam E.,Fred В.,376
1380,SР,USUAL,0,3.96,2015-06-28,2015-09-25,2,0,1,1,1,0,Joseph N.,Dave P.,89
1381,РP,STRAT,0,1.01,2015-09-01,2017-02-06,17,0,1,1,0,0,Joshua I.,Dave P.,524
1382,UB,USUAL,0,2.25,2016-05-01,2016-08-18,3,0,0,1,0,0,William T.,Martin S.,109
1383,РP,USUAL,0,1.01,2015-05-22,2017-03-23,22,0,1,1,1,0,William T.,Martin S.,671
1384,РP,STRAT,0,3.95,2020-05-03,2020-10-12,5,0,0,1,1,0,Jack V.,Michael J.,162
1385,FI,STRAT,1,7.27,2013-11-13,2014-03-31,4,0,1,1,1,0,William T.,Bill E.,138
1386,РP,STRAT,0,1.41,2015-07-07,2016-08-18,13,0,1,1,1,0,Jacob G.,Jerry H.,408
1387,KR,USUAL,1,8.43,2015-11-06,2016-11-25,12,0,1,1,0,0,George H.,Fred В.,385
1388,MM,USUAL,0,1.51,2014-12-15,2016-05-01,16,0,1,1,1,0,Oscar E.,Chris K.,503
1389,MM,USUAL,0,2.97,2017-04-17,2017-11-20,7,0,0,1,1,0,Heidi P.,Dave P.,217
1390,FI,USUAL,0,1.01,2015-08-20,2016-04-20,8,0,1,1,1,0,William T.,Dave P.,244
1391,FI,USUAL,0,1.5,2015-04-21,2017-02-05,21,0,0,1,1,0,Scarlett Y.,Fred В.,656
1392,РP,STRAT,0,1.52,2016-06-07,2017-12-19,18,0,0,1,1,0,Jacob G.,Martin S.,560
1393,РP,USUAL,0,1.31,2017-06-03,2018-10-21,16,0,0,1,1,0,Samuel.J.,Michael J.,505
1394,РP,USUAL,0,1.78,2015-05-09,2016-02-09,9,0,0,0,1,0,Ellie E.,Dave P.,276
1395,OB,STRAT,0,1.19,2014-12-07,2015-03-19,3,0,1,1,0,0,Ellie E.,Martin S.,102
1396,РP,USUAL,1,6.43,2014-09-18,2016-01-03,15,0,1,1,1,0,Bethany S.,Jerry H.,472
1397,РP,USUAL,0,1.15,2015-11-04,2017-03-03,15,0,1,1,0,0,William T.,Chris K.,485
1398,OB,STRAT,0,1.43,2015-05-26,2017-02-08,20,0,1,1,0,0,George H.,Martin S.,624
1399,MM,USUAL,0,1.44,2015-09-29,2016-07-15,9,0,1,1,0,0,William T.,Michael J.,290
1400,РP,USUAL,0,3.12,2014-10-15,2015-01-31,3,0,1,1,1,0,William T.,Dave P.,108
1401,SР,USUAL,0,1.07,2015-11-05,2017-10-09,23,0,0,1,1,0,William T.,Jerry H.,704
1402,РP,USUAL,0,2.15,2015-07-12,2017-06-03,22,0,0,1,1,0,Chloe L.,Dave P.,692
1403,РP,USUAL,0,1.74,2014-08-18,2017-03-01,30,1,1,1,1,0,Freya P.,Dave P.,926
1404,РP,USUAL,0,1.01,2019-06-04,2020-01-16,7,0,1,1,0,0,Samuel.J.,Jerry H.,226
1405,UP,USUAL,0,1.03,2015-01-21,2018-02-15,36,1,1,1,0,0,Alice D.,Dave P.,1121
1406,OB,USUAL,0,1.01,2015-04-23,2016-05-30,13,0,1,1,1,0,Chloe L.,Jerry H.,403
1407,SР,USUAL,0,4.46,2015-10-07,2016-07-16,9,0,1,1,0,0,William T.,Martin S.,283
1408,РP,STRAT,0,1.21,2019-06-05,2019-12-13,6,0,0,1,1,0,Isabelle U.,Chris K.,191
1409,OB,USUAL,0,3.81,2015-10-23,2017-04-01,17,0,0,0,0,0,Bethany S.,Dave P.,526
1410,MM,USUAL,0,1.8,2015-01-19,2017-07-09,29,0,1,0,1,0,Alice D.,Dave P.,902
1411,OB,USUAL,0,1.01,2015-09-02,2017-02-08,17,0,1,1,0,0,Oscar E.,Michael J.,525
1412,SР,USUAL,0,1.06,2015-03-24,2016-04-04,12,0,0,1,1,0,Jack V.,Jerry H.,377
1413,MM,USUAL,0,1.6,2015-08-09,2016-02-11,6,0,1,1,1,0,Oscar E.,Dave P.,186
1414,MM,USUAL,0,1.47,2015-02-10,2016-10-26,20,0,1,1,1,0,Noah O.,Jerry H.,624
1415,MM,USUAL,0,1.26,2018-11-12,2021-12-07,36,1,1,1,0,0,William T.,Jerry H.,1121
1416,OB,USUAL,0,1.01,2014-07-17,2014-09-26,2,0,1,1,1,0,Phoebe F.,Martin S.,71
1417,SР,USUAL,0,2.78,2015-08-28,2016-06-22,9,0,1,1,1,0,Isabelle U.,Martin S.,299
1418,FI,USUAL,0,2.75,2015-10-23,2016-09-15,10,0,1,1,0,0,William T.,Jerry H.,328
1419,UP,USUAL,0,1.25,2015-04-17,2021-09-16,77,1,1,1,1,0,Ethan K.,Dave P.,2344
1420,РP,USUAL,0,1.41,2015-06-12,2016-07-19,13,0,1,1,1,0,Heidi P.,Martin S.,403
1421,РP,STRAT,0,2.23,2015-10-01,2016-05-03,7,0,1,1,1,0,Jack V.,Fred В.,215
1422,SР,USUAL,0,3.12,2014-05-18,2015-05-20,12,0,1,1,1,0,Ethan K.,Jerry H.,367
1423,KR,STRAT,0,1.82,2014-08-05,2015-11-23,15,0,0,1,0,0,Paige H.,Dave P.,475
1424,MM,USUAL,0,1.01,2016-09-06,2017-05-23,8,0,1,1,1,0,Scarlett Y.,Chris K.,259
1425,MM,USUAL,0,2.61,2014-07-08,2015-02-05,6,0,0,1,1,0,Phoebe F.,Jerry H.,212
1426,MM,STRAT,0,3.32,2019-11-22,2020-12-16,12,0,0,1,1,0,Jack V.,Martin S.,390
1427,KR,USUAL,0,1.73,2018-01-11,2018-06-04,4,0,0,1,1,0,Paige H.,Dave P.,144
1428,РP,USUAL,0,1.03,2015-10-10,2017-01-07,14,0,1,1,1,0,Oscar E.,Jerry H.,455
1429,UB,STRAT,0,1.87,2015-02-06,2015-10-19,8,0,1,1,0,0,George H.,Michael J.,255
1430,РP,USUAL,0,1.41,2021-01-19,2021-12-11,10,0,1,1,1,0,Bethany S.,Dave P.,326
1431,MM,USUAL,0,2.4,2015-03-04,2017-11-24,32,1,1,1,1,0,Jacob G.,Martin S.,996
1432,РP,USUAL,0,2.23,2016-07-12,2017-09-15,14,0,1,1,1,0,Jack V.,Dave P.,430
1433,MM,USUAL,0,1.03,2014-11-05,2016-09-30,22,0,0,1,0,0,Ethan K.,Martin S.,695
1434,FI,USUAL,0,2.61,2015-07-19,2017-06-05,22,0,1,1,1,0,Heidi P.,Dave P.,687
1435,OB,USUAL,0,1.82,2014-09-23,2017-05-18,31,1,1,1,1,0,Oscar E.,Brad P.,968
1436,РP,USUAL,1,5.04,2016-01-31,2017-03-09,13,0,1,1,0,0,George H.,Jerry H.,403
1437,KR,USUAL,0,1.62,2015-05-08,2016-07-05,13,0,0,1,0,0,George H.,Martin S.,424
1438,UP,USUAL,0,1.01,2015-02-05,2015-06-11,4,0,1,1,1,0,William T.,Martin S.,126
1439,OB,USUAL,0,1.01,2015-05-16,2016-04-11,10,0,1,1,1,0,Jack V.,Chris K.,331
1440,KR,STRAT,0,1.27,2016-02-10,2017-06-06,15,0,1,1,0,0,Paige H.,Martin S.,482
1441,РP,USUAL,0,1.02,2015-04-13,2016-04-25,12,0,1,1,1,0,Scarlett Y.,Gordon D.,378
1442,UP,USUAL,0,3.93,2014-11-14,2015-10-04,10,0,0,1,1,0,Isabelle U.,Dave P.,324
1443,SР,USUAL,0,1.05,2013-11-25,2019-10-31,71,1,1,1,1,0,William T.,Chris K.,2166
1444,MM,STRAT,1,5.01,2015-03-02,2017-09-18,30,1,1,1,0,0,Charlie S.,Jerry H.,931
1445,FI,USUAL,0,2.47,2020-02-22,2021-09-10,18,0,1,1,1,0,William T.,Jerry H.,566
1446,OB,USUAL,0,3.55,2015-04-26,2015-10-10,5,0,1,1,1,0,Ethan K.,Dave P.,167
1447,OB,USUAL,1,9.81,2014-02-09,2015-08-27,18,0,1,1,1,0,Jacob G.,Dave P.,564
1448,SР,STRAT,0,2.03,2018-01-17,2018-08-08,6,0,1,1,1,0,Samuel.J.,Michael J.,203
1449,РP,USUAL,0,1.25,2014-02-21,2015-04-06,13,0,1,1,1,0,William T.,Fred В.,409
1450,РP,USUAL,0,1.4,2015-11-11,2016-08-17,9,0,1,1,1,0,William T.,Dave P.,280
1451,KR,USUAL,0,1.11,2015-05-29,2021-10-28,77,1,1,1,1,0,Noah O.,Dave P.,2344
1452,OB,USUAL,0,1.43,2015-01-25,2017-01-12,23,0,0,1,0,0,Ellie E.,Jerry H.,718
1453,OB,STRAT,0,1.01,2015-07-23,2017-04-08,20,0,1,1,1,0,Joseph N.,Dave P.,625
1454,РP,USUAL,0,1.39,2015-06-26,2016-12-09,17,0,1,1,1,0,Isabelle U.,Michael J.,532
1455,MM,USUAL,0,4.49,2015-05-24,2016-08-20,14,0,1,1,1,0,William T.,Dave P.,454
1456,UB,STRAT,0,3.13,2014-07-25,2015-02-03,6,0,1,1,1,0,Charlie S.,Jerry H.,193
1457,РP,USUAL,0,1.54,2015-12-31,2017-06-03,17,0,1,1,1,0,George H.,Jerry H.,520
1458,РP,USUAL,0,1.2,2015-03-29,2015-09-26,5,0,1,1,1,0,William T.,Dave P.,181
1459,OB,STRAT,0,1.75,2018-06-03,2024-11-02,77,1,1,0,1,0,Isabelle U.,Dave P.,2344
